source_shop,page,artist,title,format,url,ean,price_current,price_original,raw_name,description_snippet,scraped_at
dgmoutlet,33,Rosie Lowe,Control - LP,LP,https://www.dgmoutlet.nl/rosie-lowe-control-lp/AS0602547731111,0602547731111,24.99,49.99,Rosie Lowe - Control - LP,"Artiest(en): Rosie Lowe, LP , 1 plaat , 01 april 2016, Tracklist Plaat1. Run Run Run2. Who's That Girl?3. Worry 'Bout Us4. Control5. Woman6. INTRLD7. So Human8. Nicole9. Right Thing10. I'll Be Gone11. For You",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,"Ross, Atticus & Leopold Ross & Nick Chuba",Shogun,LP,https://www.dgmoutlet.nl/ross-atticus-leopold-ross-nick-chuba-shogun-lp/0810155840280,0810155840280,36.99,52.99,"Ross, Atticus & Leopold Ross & Nick Chuba - Shogun (LP)","LP Coloured Vinyl 1 stuk(s) Introductie: 2024-08-30 Productbeschrijving Shogun van Atticus Ross & Leopold Ross & Nick Chuba, met release datum 30 augustus 2024, bevat de volgende nummers: ""Osaka Castle"", ""Tanto"", ""Three Hearts"", ""Willow World"" en meer.Deze versie van Shogun verschijnt als een 1xLP. Deze release bevat (een) Boekje.Het product bevat een goud vinyl. Tracklist 1. Erasmus - Ross, Atticus & Leopold Ross & Nick Chuba 2. Main Title (shogun) - Ross, Atticus & Leopold Ross & Nick Chuba 3. Osaka Castle - Ross, Atticus & Leopold Ross & Nick Chuba 4. The Council Will Answer To Me - Ross, Atticus & Leopold Ross & Nick Chuba 5. Tanto - Ross, Atticus & Leopold Ross & Nick Chuba 6. Crimson Sky - Ross, Atticus & Leopold Ross & Nick Chuba 7. Three Hearts - Ross, Atticus & Leopold Ross & Nick Chuba 8. The Pull Of Death - Ross, Atticus & Leopold Ross & Nick Chuba 9. Willow World - Ross, Atticus & Leopold Ross & Nick Chuba 10. This Is War - Ross, Atticus & Leopold Ross & Nick Chuba 11. A Dream Within A Dream - Ross, Atticus & Leopold Ross & Nick Chuba 12. Land Of Tears - Ross, Atticus & Leopold Ross & Nick Chuba 13. Shinobi - Ross, Atticus & Leopold Ross & Nick Chuba 14. Why Tell A Dead Man The Future - Ross, Atticus & Leopold Ross & Nick Chuba 15. The Bureaucrat - Ross, Atticus & Leopold Ross & Nick Chuba 16. Two Hearts - Ross, Atticus & Leopold Ross & Nick Chuba",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Rufus Du Solbloom Ltd Edition,Bloom LP,limited,https://www.dgmoutlet.nl/rufus-du-solbloom-ltd-edition-bloom-limited-lp/AS9342977215515,9342977215515,37.50,49.99,Rufus Du Solbloom Ltd Edition - Bloom (limited) LP,LP Coloured Vinyl 2 stuk(s) Introductie: 2021-02-05 Productbeschrijving Sealed. Limited edition double LP pressed on 180g pink & white vinyl. Catalogue number: SWEATSV015 Tracklist 1. Rufus - Brighter 2. Rufus - Like An Animal 3. Rufus - Say A Prayer For Me 4. Rufus - You Were Right 5. Rufus - Be With You 6. Rufus - Daylight 7. Rufus - Hypnotised 8. Rufus - Tell Me 9. Rufus - Until The Sun Needs To Rise 10. Rufus - Lose My Head 11. Rufus - Innerbloom,2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Ryo Fukui,Scenery,LP,https://www.dgmoutlet.nl/ryo-fukui-scenery-lp/AS4260544825095,4260544825095,27.99,37.90,Ryo Fukui - Scenery (LP),LP Nieuw in de originele seal. Kaft licht beschadigdLP Standard Edition 1 stuk(s) Introductie: 2018-11-02 Tracklist 1. Ryo Fukui - It Could Happen to You 2. Ryo Fukui - I Want to Talk About You 3. Ryo Fukui - Early Summer 4. Ryo Fukui - Willow Weep for Me 5. Ryo Fukui - Autumn Leaves 6. Ryo Fukui - Scenery,2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,S.H.I.T.,Hidden in Eternity/Eraser III,"7"" Vinyl",https://www.dgmoutlet.nl/s.h.i.t.-hidden-in-eternity-eraser-iii-7-vinyl/5056321670687,5056321670687,12.99,21.99,"S.H.I.T. - Hidden in Eternity/Eraser III ( 7"" Vinyl )","7"" Vinyl Standard Edition 1 stuk(s) Introductie: 2022-01-14 Productbeschrijving 7 - Hidden In Eternity / Eraser Iii is een album van S.H.I.T., uitgebracht in 2022. 7 - Hidden In Eternity / Eraser Iii bevat o.a. de nummers: “Hidden In Eternity”, “Eraser Iii” en vele anderen. Het album betreft een rock 12in. Tracklist 1. S.H.I.T. - Hidden in Eternity 2. S.H.I.T. - Eraser III",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Sabine Meyer,"Mozart Clarinet Concerto, K622-Sinfonia Concertante, K297b LP",LP,https://www.dgmoutlet.nl/sabine-meyer-mozart-clarinet-concerto-k622-sinfonia-concertante-k297b-lp/190296267994,190296267994,19.99,27.99,"Sabine Meyer - Mozart Clarinet Concerto, K622-Sinfonia Concertante, K297b LP","LP Standard Edition 1 stuk(s) Introductie: 2022-10-14 Productbeschrijving Mozart: Clarinet Concerto K.622/Sinfonia Concertante K.297b is een album van Sabine Meyer, uitgebracht in 2022. Mozart: Clarinet Concerto K.622/Sinfonia Concertante K.297b bevat o.a. de nummers: “Clarinet Concerto In A Major, K. 622 - I. Allegro”, “Clarinet Concerto In A Major, K. 622 - Ii. Adagio”, “Clarinet Concerto In A Major, K. 622 - Iii. Rondo: Allegro”, “Sinfonia Concertante In E-Flat Major, K. 297b I. Allegro” en vele anderen. Het album betreft een classical LP. Tracklist 1. I. Allegro 2. II. Adagio 3. III. Rondo: Allegro 4. I. Allegro 5. II. Adagio 6. III. Andantino Con Variazioni",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Sachal Vasandani,Still Life LP,,https://www.dgmoutlet.nl/sachal-vasandani-still-life-lp/5060509791637,5060509791637,23.49,33.49,Sachal Vasandani - Still Life LP,"LPStandard Edition1 stuk(s)Introductie: 2023-01-27ProductbeschrijvingStill Life, het nieuwe album van zanger Sachal Vasandani en pianist Romain Collin, vervolgt het geluidstraject van hun diep emotionele en intieme geprezen album 'Midnight Shelter' uit 2021, waarbij klassieke en moderne nummers worden herwerkt, afgewisseld met betoverende en gedenkwaardige originals. 'Still Life' is een album van intieme verfijning en tedere lyriek met een brutale eerlijkheid in het midden. Het is prachtig emotioneel en diep meeslepend. Met up-close en persoonlijke bewerkingen van klassiekers door uitstekende songwriters Billie Eilish, Paul Simon, Sam Smith, Peter Gabriel en anderen, naast onvergetelijke originals.Tracklist1. Sachal Vasandani & Romain Collin - No More Tears2. Sachal Vasandani & Romain Collin - I Love You3. Sachal Vasandani & Romain Collin - The Sound of Silence4. Sachal Vasandani & Romain Collin - I Can't Make You Love Me5. Sachal Vasandani & Romain Collin - Blue in Green6. Sachal Vasandani & Romain Collin - Freight Train7. Sachal Vasandani & Romain Collin - If Only You Knew8. Sachal Vasandani & Romain Collin - Someone Somewhere9. Sachal Vasandani & Romain Collin - Latch10. Sachal Vasandani & Romain Collin - Let It Go11. Sachal Vasandani & Romain Collin - How Could We Be12. Sachal Vasandani & Romain Collin - Washing of the Water",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Salvador Sobral,Timbre LP,,https://www.dgmoutlet.nl/salvador-sobral-timbre-lp/5054197608551,5054197608551,29.99,39.99,Salvador Sobral - Timbre LP,"LPStandard Edition1 stuk(s)Introductie: 2023-09-29 Timbre van salvador Sobral, met release datum 29 september 2023, bevat de volgende nummers: ""A Distância Não É Lugar"", ""El Regalo Que Me Hiciste"", ""Pedra Quente"", ""Les Eaux Qui Me Gardent"" en meer.Deze versie van Timbre verschijnt als een 1xLP.Het product bevat een ondoorzichtig vinyl. Tracklist1. Salvador Sobral - Amor a Capela2. Salvador Sobral - Porque Canto3. Salvador Sobral - A Distância Não É Lugar (Feat. Luísa Sobral)4. Salvador Sobral - Traição Agradecida5. Salvador Sobral - El Regalo Que Me Hiciste6. Salvador Sobral - De La Mano De Tu Voz (Feat. Silvana Estrada)7. Salvador Sobral - Pedra Quente8. Salvador Sobral - Abutres Da Premonição9. Salvador Sobral - Les Eaux Qui Me Gardent (Feat. Barbara Pravi)10. Salvador Sobral - Se Quando Tu Vieres11. Salvador Sobral - Al Llegar (Feat. Jorge Drexler)",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Salvatore Adamo,In French Please !,2 LP,https://www.dgmoutlet.nl/salvatore-adamo-in-french-please-2-lp/AS602448755124,602448755124,27.99,42.99,Salvatore Adamo - In French Please ! (2 LP),LP Standard Edition 2 stuk(s) Introductie: 2023-01-27 Productbeschrijving In French Please ! is een album van Salvatore Adamo uit 2023 en is uitgebracht onder het label Universal Tracklist 1 1. I'm Not In Love (J'dis Pas Qu'je T'aime) - Jane Birkin Salvatore Adamo 2. Hearts (Coeur Mon Coeur) - Salvatore Adamo 3. Sorry Seems To Be The Hardest Word (Désolé Est Bien Le Mot Qui Tue) - Salvatore Adamo 4. Clair (Claire) - Salvatore Adamo 5. Forever Young (Jeune A Jamais) - Salvatore Adamo 6. You've Got A Friend (Je Suis Ton Ami) - Daniel Auteuil Salvatore Adamo 7. Holding Back The Years (Je M'accroche) - Salvatore Adamo Tracklist 2 1. John And Mary (Johnny Et Mary) - Salvatore Adamo 2. Harvest Moon (Sous La Lune D'or) - Salvatore Adamo 3. I Want You (Je Te Veux) - Salvatore Adamo 4. Dust In The Wind (Poussière Au Vent) - Gaëtan Roussel Salvatore Adamo 5. Man Of The Hour (L'homme De Ma Vie) - Salvatore Adamo 6. A Horse With No Name (Le Cheval Sans Nom) - Salvatore Adamo 7. Dear Ann (Chère Anne) - Salvatore Adamo,2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Sam Fender,Hypersonic Missiles,LP,https://www.dgmoutlet.nl/sam-fender-hypersonic-missiles-lp/0602577428760,0602577428760,20.99,27.99,Sam Fender - Hypersonic Missiles (LP),"LP (VINYL) Standard Edition 1 plaat Engels september 2019. Het harde werken van Sam Fender wordt deze zomer beloond met zijn debuutalbum ‘Hypersonic Missiles’. Het album van de vijfentwintigjarige zanger uit het Engelse North Shields verschijnt op 9 augustus en bevat dertien tracks, waaronder ‘Dead Boys’ en ‘Play God’, dat spelers van FIFA 19 ongetwijfeld bekend in de oren klinkt. Tracklist Plaat 1. Sam Fender - Hypersonic Missiles 2. Sam Fender - The Borders 3. Sam Fender - White Privilege 4. Sam Fender - Dead Boys 5. Sam Fender - You're Not The Only One 6. Sam Fender - Play God 7. Sam Fender - That Sound (Extended Version) 8. Sam Fender - Saturday (Physical Version) 9. Sam Fender - Will We Talk? 10. Sam Fender - Two People 11. Sam Fender - Call Me Lover 12. Sam Fender - Leave Fast 13. Sam Fender - Use (Live From London / 2018)",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Samaris,Black Lights,LP,https://www.dgmoutlet.nl/samaris-black-lights-lp/5016958996604,5016958996604,24.99,34.99,Samaris - Black Lights (LP),LP Standard Edition 1 stuk(s) Introductie: 2016-06-10 Productbeschrijving Black Lights is een album van Samaris uit 2016 en is uitgebracht onder het label One Little Independent Tracklist 1. Wanted 2 Say 2. Black Lights 3. Gradient Sky 4. T3mp0 5. I Will 6. R4vin 7. 3y3 8. T4ngled 9. In Deep,2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,,Samaris LP,LP,https://www.dgmoutlet.nl/samaris-lp/5016958165260,5016958165260,32.99,39.99,Samaris LP,LP Standard Edition 1 stuk(s) Introductie: 2013-08-22 Productbeschrijving Vijf tracks van Seabear frontman Sindri Mar Sigfusson alias Sin Fang. Tracklist 1. Hljóma Þú 2. Viltu Vitrast 3. Góða Tungl 4. Stofnar Falla 5. Vöggudub 6. Sólhvörf I 7. Sólhvörf II 8. Kælan Mikla 9. Hljóma Þú (Muted Remix) 10. Viltu Vitrast (Opinberun Futuregrapher's Remix) 11. Góða Tungl (DJ Arfi Remix) 12. Stofnar Falla (Subminimal Remix),2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,,Sanguisugabogg- Hideous Aftermath Coloured Vinyl,LP,https://www.dgmoutlet.nl/sanguisugabogg-hideous-aftermath-lp-coloured-vinyl/0198029436419,0198029436419,29.99,44.99,Sanguisugabogg- Hideous Aftermath (LP) Coloured Vinyl,"LPColoured Vinyl1 stuk(s)Introductie: 2025-10-10Hideous Aftermath is de volgende barbaarse stap voor de Ohio deathmetal-icoon Sanguisugabogg – een plaat die hun kenmerkende brutaliteit aanscherpt en tegelijkertijd diep in onbekende extremen snijdt. Geproduceerd door Kurt Ballou (High on Fire, Nails), levert het album een hartverscheurende zwaarte op nummers als ""Rotten Entanglement"", terwijl het op ""Repulsive Demise"" industriële kaders creëert. Met gastoptredens van leden van Peeling Flesh, Full of Hell en Cattle Decapitation, houdt Hideous Aftermath Sanguisugaboggs reputatie voor smerigheid en wreedheid niet alleen hoog, maar vergroot die ook. Gelijke delen oer en experimenteel, dit is deathmetal zonder grenzen: rauw, meedogenloos en schaamteloos grotesk.‘Hideous Aftermath‘ is verkrijgbaar als limited cd-digipak & als gatefold transparant rode LP.1. Sanguisugabogg - Rotted Entanglement2. Sanguisugabogg - Felony Abuse of a Corpse3. Sanguisugabogg - Ritual of Autophagia4. Sanguisugabogg - Heinous Testimony5. Sanguisugabogg - Abhorrent Contraception6. Sanguisugabogg - Repulsive Demise7. Sanguisugabogg - Erotic Beheading8. Sanguisugabogg - Sanctified Defilement9. Sanguisugabogg - Semi Automatic Facial Reconstruction10. Sanguisugabogg - Paid in Flesh",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Sarah Mclachlan,Wintersong,Colored LP,https://www.dgmoutlet.nl/sarah-mclachlan-wintersong-colored-lp/AS0198028084116,0198028084116,17.99,30.99,Sarah Mclachlan - Wintersong (Colored LP),"LP Nieuw in seal. Kaft heeft een vouw. LPColoured Vinyl1 stuk(s)Introductie: 2024-10-04ProductbeschrijvingWintersong van Sarah Mclachlan, met release datum 4 oktober 2024.Deze versie van Wintersong verschijnt als een 1xLP.Het product bevat een baby blauw vinyl.Tracklist1. Sarah McLachlan - Happy Xmas (War Is Over)2. Sarah McLachlan - What Child Is This? (Greensleeves)3. Sarah McLachlan - River4. Sarah McLachlan - Wintersong5. Sarah McLachlan - I'll Be Home for Christmas6. Sarah McLachlan - O Little Town of Bethlehem7. Sarah McLachlan - The First Noel/Mary Mary8. Sarah McLachlan - Silent Night9. Sarah McLachlan - Song for a Winter's Night10. Sarah McLachlan - Have Yourself a Merry Little Christmas11. Sarah McLachlan - In the Bleak Mid Winter12. Sarah McLachlan - Christmas Time Is Here (Feat. Diana Krall)",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Sasha & Emerson -Scorchio,"Coloured Vinyl - 12"" Vinyl",,https://www.dgmoutlet.nl/sasha-emerson-scorchio-coloured-vinyl-12-vinyl/8719262039841,8719262039841,19.99,30.99,"Sasha & Emerson -Scorchio - Coloured Vinyl - 12"" Vinyl","12"" VinylColoured Vinyl1 stuk(s)Introductie: 2025-08-22 Scorchio van Sasha & Emerson, met release datum 22 augustus 2025.Deze versie van Scorchio verschijnt als een 1x12"".Het product bevat een blauw vinyl. Tracklist1. Sasha/Emerson - Scorchio (Full Length Version)2. Sasha/Emerson - Scorchio (Emerson's Late Nite Dub)",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Saved Along The Way,The Best Of Absynthe Minded LP,LP,https://www.dgmoutlet.nl/saved-along-the-way-the-best-of-absynthe-minded-lp/0194398660615,0194398660615,21.90,30.99,Saved Along The Way - The Best Of Absynthe Minded LP,"LPStandard Edition2 stuk(s)Introductie: 2021-04-16 Absynthe Minded, het moniker waaronder Bert Ostyn en zijn gevolg al jaren Belpop-geschiedenis schrijven, duikt in 2021-2022 (de eerste demo’s dateren van 2001, de eerste demo met band werd in 2002 uitgebracht) het twintigste levensjaar in. Al twee decennia lang - een eeuwigheid in het huidige muziekcircuit - grossiert de band in frisse indiepop doorspekt met jazz, gypsy swing en rock. Puik songwriterschap met de kenmerkende warme stem van Ostyn erbovenop samengevat in zeven langspelers, waarvan laatste wapenfeit ‘Riddle Of The Sphinx’ in juni ’20 het levenslicht zag.Het perfecte moment om een bloemlezing van die straffe carrière in een ‘best of’ verzamelaar te gieten. ‘Saved Along The Way – the best of Absynthe Minded’ bevat alle klassiekers zoals ‘Envoi’, ‘My Heroics, Part One’ en ‘Papillon’. Verkrijgbaar op CD en LP, op CD inclusief de covers die Bert Ostyn uit de mouw schudde voor het VTM-kijkcijferkanon ‘Liefde Voor Muziek’, een dubbelaar met maar liefst tweeëntwintig songs. De verzamelaar bevat ook nog een nieuwe track ‘Saved Along The Way’, de titeltrack van de compilatie.Absynthe Minded is Bert Ostyn (zang/gitaar), Sergej Van Bouwel (bas), Toon Vlerick (gitaar), Isolde Lasoen (drums) en Laurens Dierickx (keys).Tracklist-1-1. Saved Along the Way2. Moodswing Baby3. End of the Line4. Beam5. Papillon6. Space7. Envoi8. Kingpin-2-1. Easy2. My Heroics, Part One3. The Execution4. Mixing the Medicine5. Pretty Horny Flow6. Heaven Knows7. I Am a Fan8. Substitute",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Savoy,Under,LP - Coloured Vinyl,https://www.dgmoutlet.nl/savoy-under-lp-coloured-vinyl/AS7041889514427,7041889514427,19.99,29.99,Savoy - Under (LP) (Coloured Vinyl),LP Coloured Vinyl 1 stuk(s) Introductie: 2024-02-23 Tracklist 1. Savoy - Lonely Surfer 2. Savoy - Station 3. Savoy - Digital River 4. Savoy - Pure As Driven Snow 5. Savoy - Life and Times of a Wannabe 6. Savoy - Under 7. Savoy - Coming Down 8. Savoy - Camden Palace Chronicles 9. Savoy - X Marks the Spot 10. Savoy - Lonesome Alone,2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,SBTRKT,The Rat Road LP,LP,https://www.dgmoutlet.nl/sbtrkt-the-rat-road-lp/AS0197188742683,0197188742683,27.99,46.99,SBTRKT - The Rat Road LP,"LP Standard Edition 2 stuk(s) Introductie: 2023-09-29 Productbeschrijving Rat Road is een album van Sbtrkt, uitgebracht in 2023. Rat Road bevat o.a. de nummers: “Remnant”, “Rain Crush”, “Wasted - Sbtrkt, Anna Of The North”, “Coppa - Sbtrkt, Kai Isaiah Jamal” en vele anderen. Tracklist 1 1. SBTRKT - Remnant 2. SBTRKT - Waiting 3. SBTRKT - Rain Crush 4. SBTRKT - Days Go By 5. SBTRKT - L.F.O. (Feat. George Riley) 6. SBTRKT - Creepin' Interlude 7. SBTRKT - Limitless (Feat. Leilah) 8. SBTRKT - Go to Ground 9. SBTRKT - Wasted (Feat. Anna of the North) 10. SBTRKT - Coppa (Feat. Kai Isaiah Jamal) 11. SBTRKT - You, Love 12. SBTRKT - Don't Let Tracklist 2 1. SBTRKT - No Intention (Feat. Leilah) 2. SBTRKT - Forward (Feat. Leilah) 3. SBTRKT - D Double E Interlude (Feat. D Double E) 4. SBTRKT - You Broke My Heart But Imma Fix It 5. SBTRKT - Palm Reader 6. SBTRKT - Drift (Feat. Leilah) 7. SBTRKT - Demons 8. SBTRKT - Saya Interlude 9. SBTRKT - The Rat Road 10. SBTRKT - I See a Stair",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Schoolly-D,Cuz Schoolly D Is Crazy,LP,https://www.dgmoutlet.nl/schoolly-d-cuz-schoolly-d-is-crazy-lp/760137718017,760137718017,32.99,44.99,Schoolly-D - Cuz Schoolly D Is Crazy (LP),"LP Standard Edition 2 stuk(s) Introductie: 2023-03-03 Productbeschrijving Schoolly D's album ""Cuz Schoolly D is Crazy"" bevat een remake van zijn klassieke PSK met optredens van B-Real van Cypress Hill en Too Short. Het album bevat ook optredens van Chuck D en Ice-T. Schoolly D wordt door de hiphopindustrie beschouwd als de maker van gangsterrap. Zijn muziek heeft Ice-T, NWA en talloze anderen beïnvloed. Tracklist 1 1. The S The C The H (it's Schoolly) - Schoolly-D 2. Real Rhymes And Real Raps - Schoolly-D 3. Oh Shit - Schoolly-D 4. Jordan's Dream - Schoolly-D Tracklist 2 1. The Epic (featuring Chuck D) - Schoolly-D 2. These Rhymes Are Dedicated (to All The B Boys B Girls All Ov - Schoolly-D 3. The Real Hardcore (featuring Ice T) - Schoolly-D 4. 82,83,84,85 (whatcha Young Brother Come Alive) - Schoolly-D 5. Psk Remix 21' - Schoolly-D",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Seatbelts,Cowboy Bebop LP,LP,https://www.dgmoutlet.nl/seatbelts-cowboy-bebop-lp/196587335311,196587335311,34.99,44.99,Seatbelts - Cowboy Bebop LP,"LP Coloured Vinyl 2 stuk(s) Introductie: 2022-12-16 Productbeschrijving Cowboy Bebop is een album van Seatbelts, uitgebracht in 2022. Cowboy Bebop bevat o.a. de nummers: “A Day In The Bebop (long)”, “What Planet Is This??”, “Faye's Sky Fall”, “Time” en vele anderen. Het album betreft een Coloured Vinyl, Bonus Track(s) original soundtrack 2-LP. Tracklist 1 1. Yoko Kanno - A Day in the Bebop 2. Yoko Kanno - Kickin' Colt 3. Yoko Kanno - A Hole to the Universe 4. Yoko Kanno - What Planet Is This?? 5. Yoko Kanno - Twilight 6. Yoko Kanno - Weekend Ana 7. Yoko Kanno - Julia's Song 8. Yoko Kanno - The Adventures of Losers 9. Yoko Kanno - Rouge 10. Yoko Kanno - Sleuthing Two 11. Yoko Kanno - Suit and Tie 12. Yoko Kanno - Funky Stuff 13. Yoko Kanno - Faye's Sky Fall 14. Yoko Kanno - Time 15. Yoko Kanno - IKA Pod 16. Yoko Kanno - Net Rush 17. Yoko Kanno - Headphone 18. Yoko Kanno - Ein 19. Yoko Kanno - Waltz in High Socks 20. Yoko Kanno - Beans Be Tracklist 2 1. Yoko Kanno - TANK! 2. Yoko Kanno - Cat Attack Part 1 3. Yoko Kanno - Dedicated to Sergio 4. Yoko Kanno - Woodcock 5. Yoko Kanno - Rooftop Kung Fu 6. Yoko Kanno - Milky Cheat 7. Yoko Kanno - My Bean at 5 8. Yoko Kanno - Blood Brothers 9. Yoko Kanno - Sad End Fad 10. Yoko Kanno - Muddy Road 11. Yoko Kanno - Lord of the Empty 12. Yoko Kanno - Sushi Truck 13. Yoko Kanno - Into Noir 14. Yoko Kanno - The End of Friendship 15. Yoko Kanno - The Fate of Three 16. Yoko Kanno - Earthland Entrance 17. Yoko Kanno - El Rey Bar 18. Yoko Kanno - Hello to Ya Blues",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Selah Sue,As One,Live - 2 LP,https://www.dgmoutlet.nl/selah-sue-as-one-live-2-lp/AS5056556160526,5056556160526,27.99,36.99,Selah Sue - As One (Live) (2 LP),"lp Nieuw in originele sealing. Kaft op 2 hoeken licht verbogen.LPStandard Edition2 stuk(s)Introductie: 2025-12-12 ""As One (Live)"" van Selah Sue is een livealbum dat haar veelzijdigheid als artiest krachtig samenvat. Het album combineert haar kenmerkende mix van soul, pop, reggae en elektronica met de energie van het podium, waardoor de nummers een extra laag emotie krijgen. Als genre wordt het album gekenmerkt door een kruising van soul en pop, met invloeden van reggae en funk.De collectie bestaat uit liveversies van haar bekendste nummers, waarmee Selah Sue haar diep persoonlijke teksten en unieke stemgeluid nog directer overbrengt. Het album bevat onder andere tracks als ""Raggamuffin"", een krachtige ode aan zelfacceptatie, ""This World"", waarin ze maatschappelijke thema’s aanraakt, en ""Alone"", een gevoelige ballad over eenzaamheid die live een opvallend nieuw karakter krijgt.""As One (Live)"" werd uitgebracht in 2025 en is beschikbaar als CD en Blu-ray Audio, waardoor de luisteraar de concertervaring in hoge kwaliteit kan beleven. Dankzij de rijke stilistische variatie en Selah Sue’s expressieve performance biedt het album een indringende herontdekking van haar grootste hits en nieuwe live-interpretaties voor zowel trouwe fans als nieuw publiek.LP 11:Intro2:This world3:On the table4:All the way down5:Raggamuffin6:I won't go for more7:Alone8:Twice a dayLP 21:Kingdom2:Together3:Pills4:You (for luca)5:Harley davidson6:Right where i want you7:Falling out",2026-03-15T11:56:37.992822+00:00
dgmoutlet,33,Selena Gomez & Benny Blanco,I Said I Love You First,LP - Coloured Vinyl,https://www.dgmoutlet.nl/selena-gomez-benny-blanco-i-said-i-love-you-first-lp-coloured-vinyl/AS0602475694205,0602475694205,23.99,33.99,Selena Gomez & Benny Blanco - I Said I Love You First (LP) (Coloured Vinyl),"LP Coloured Vinyl 1 stuk(s) Introductie: 2025-03-21 Productbeschrijving Met een surprise release op Valentijnsdag van single 'Scared Of Loving You' werd ook het album 'I Said I Love You First' aangekondigd. Dit album heeft Selena volledig opgenomen met haar verloofde Benny Blanco. Dit album verteld het volledige verhaal van Selena en Benny en neemt de luisteraar mee in het ontstaan van hun liefde en hun relatie. Van de tijd voordat zij elkaar kenden, hoe zij elkaar leerden kennen en hoe de toekomst er uit zal zien. Op het album staan meedere samenwerkingen, de tweede single 'Call Me When You Break Up' is een samenwerking met Gracie Abrams. Tracklist 1. I Said I Love You First - Benny Blanco Selena Gomez 2. Younger And Hotter Than Me - Benny Blanco Selena Gomez 3. Call Me When You Break Up - Benny Blanco Selena Gomez 4. Ojos Tristes - Benny Blanco Selena Gomez 5. Don't Wanna Cry - Benny Blanco Selena Gomez 6. Sunset Blvd - Benny Blanco Selena Gomez 7. Cowboy - Benny Blanco Selena Gomez 8. Bluest Flame - Benny Blanco Selena Gomez 9. How Does It Feel To Be Forgotten - Benny Blanco Selena Gomez 10. Do You Wanna Be Perfect - Benny Blanco Selena Gomez 11. You Said You Were Sorry - Benny Blanco Selena Gomez 12. I Can't Get Enough - Benny Blanco, Selena Gomez, J Balvin, Tainy 13. Don't Take It Personally - Benny Blanco Selena Gomez 14. Scared Of Loving You - Benny Blanco Selena Gomez",2026-03-15T11:56:37.992822+00:00
dgmoutlet,34,Sem Jansen,Uncle Sem,LP,https://www.dgmoutlet.nl/sem-jansen-uncle-sem-lp/8714691159252,8714691159252,19.99,32.99,Sem Jansen - Uncle Sem (LP),"LP Standard Edition 1 stuk(s) Introductie: 2023-01-13 Productbeschrijving Dit is een album van Sem Jansen, bandlid van Leif de Leeuw.Van Britt naar Sem, van zangeres naar zanger. De unieke show ""Who the F*ck is Britt?!"" vertelt het indringende verhaal van Sem's transitie van vrouw naar man. In een show van 1,5 uur neemt hij het publiek mee in zijn proces via het zingen van songs, aangevuld met videobeelden en verhalen. Hij gaat in duet met zijn vroegere zelf die op het videoscherm aanwezig zal zijn. Dit alles wordt live begeleid door zijn band die bestaat uit de muzikanten van de Leif de Leeuw band. Sem zal met de band kleine verhalende Americana songs spelen.Sinds eind 2011 maakt Sem deel uit van de Leif de Leeuw band als leadzanger en gitarist. Met deze band wint hij in 2014 de Dutch Blues Challenge en in 2015 wordt de band uitgeroepen tot 'Best Band 2015' tijdens de European Blues Awards. Inmiddels heeft de band een EP, zes albums en een aantal singles uitgebracht en tourt de band door binnen en buitenland met onder andere shows in Duitsland, Luxemburg,Zwitserland, Tjechië, Spanje, Hongarije, Polen, Oostenrijk, Slowakije, België, Frankrijk, China en de USA.Daarnaast schrijft en speelt Sem veel Americana muziek welke hij uitvoert met zijn eigen band. In Januari 2023 zal zijn eerste album""Uncle Sem"" uitkomen samen met de tour ""Who the f*ck is Britt?!"". Tijdens deze tour en op dit album staan zijn transitie van zangeres naar zanger en het proces daar omheen centraal. Tracklist: A1 FreakA2 Better Days Will ComeA3 I've Done My ThinkingA4 Take Me NowA5 If Only IA6 GoodbyeB7 GrandmaB8 Morning SunB9 Uncle SemB10 21B11 Part Of MeB12 With Raising Comes Hurting",2026-03-15T11:56:42.917291+00:00
